budget,revenue,popularity,runtime,vote_average,title,genres
190316724,192686742,24.21544829,166,7.763373931,Movie 1392,"[{'id': 12, 'name': 'Adventure'}]"
48226729,111599930,75.18852266,86,8.246487325,Movie 1393,"[{'id': 12, 'name': 'Adventure'}]"
65504149,134240038,91.86624743,102,8.106022601,Movie 1394,"[{'id': 18, 'name': 'Drama'}]"
52048404,142622400,11.69486679,140,7.663225484,Movie 1395,"[{'id': 10749, 'name': 'Romance'}]"
59771482,156480908,24.0310272,150,4.614313372,Movie 1396,"[{'id': 16, 'name': 'Animation'}]"
108454264,139674732,75.27581861,113,7.871337861,Movie 1397,"[{'id': 18, 'name': 'Drama'}]"
71860062,85556109,28.17616068,98,6.200870855,Movie 1398,"[{'id': 10749, 'name': 'Romance'}]"
192918810,569907882,62.84173345,137,3.316539689,Movie 1399,"[{'id': 878, 'name': 'Science Fiction'}]"
150950631,274452844,9.035258222,88,5.741633099,Movie 1400,"[{'id': 878, 'name': 'Science Fiction'}]"
4138145,11446325,45.76804543,127,8.652947502,Movie 1401,"[{'id': 10749, 'name': 'Romance'}]"
164281163,149446994,74.17005078,161,8.327156098,Movie 1402,[]
35780908,75392065,68.96488036,120,3.613585686,Movie 1403,"[{'id': 12, 'name': 'Adventure'}]"
172956216,436653991,81.69213797,127,7.464760114,Movie 1404,[]
47361481,135855845,87.86776053,124,7.834757196,Movie 1405,"[{'id': 16, 'name': 'Animation'}]"
170273004,228736299,77.54516662,104,4.628329129,Movie 1406,[]
110981072,256638504,67.48718655,157,5.829651424,Movie 1407,"[{'id': 16, 'name': 'Animation'}]"
188992985,349076189,4.14052669,104,7.265927649,Movie 1408,"[{'id': 28, 'name': 'Action'}]"
127192596,82875174,53.96170067,98,5.634248933,Movie 1409,"[{'id': 35, 'name': 'Comedy'}]"
35954715,79999217,4.732074767,118,3.676781513,Movie 1410,"[{'id': 878, 'name': 'Science Fiction'}]"
90813693,202082388,80.99871389,158,7.235294668,Movie 1411,"[{'id': 27, 'name': 'Horror'}]"
82250937,232483672,32.75172792,159,8.469832138,Movie 1412,"[{'id': 53, 'name': 'Thriller'}]"
178688705,311504644,56.68050804,106,6.91490837,Movie 1413,"[{'id': 12, 'name': 'Adventure'}]"
178310715,191795873,28.66508542,153,7.642804491,Movie 1414,[]
91740533,56091038,78.46751429,142,5.150175214,Movie 1415,"[{'id': 35, 'name': 'Comedy'}]"
88182130,135721598,88.76375014,147,4.099189471,Movie 1416,"[{'id': 53, 'name': 'Thriller'}]"
120558836,151276232,40.46560693,98,6.85664197,Movie 1417,"[{'id': 53, 'name': 'Thriller'}]"
175599459,421916466,86.42931696,107,4.966627235,Movie 1418,"[{'id': 12, 'name': 'Adventure'}]"
91133874,126281421,27.44042574,164,8.160441114,Movie 1419,"[{'id': 12, 'name': 'Adventure'}]"
25694812,73812920,53.93143138,157,3.7357683,Movie 1420,"[{'id': 18, 'name': 'Drama'}]"
62399188,181318032,86.01738155,112,5.600782198,Movie 1421,"[{'id': 12, 'name': 'Adventure'}]"
106565962,218702284,33.26225292,89,5.380365603,Movie 1422,"[{'id': 53, 'name': 'Thriller'}]"
167188327,471747062,95.45018424,162,8.628323121,Movie 1423,[]
186425407,447819155,13.06607068,109,3.918808804,Movie 1424,"[{'id': 35, 'name': 'Comedy'}]"
175004899,326760240,2.809231903,101,3.05908095,Movie 1425,"[{'id': 10749, 'name': 'Romance'}]"
136488624,129769267,90.50939991,82,4.428511277,Movie 1426,"[{'id': 12, 'name': 'Adventure'}]"
147170042,242314717,7.796217949,161,7.921661159,Movie 1427,[]
17770274,33802369,99.1970304,154,4.255930896,Movie 1428,"[{'id': 27, 'name': 'Horror'}]"
51709813,137543135,95.18828934,127,4.445268382,Movie 1429,"[{'id': 53, 'name': 'Thriller'}]"
166572705,283728858,14.56507009,81,3.779392827,Movie 1430,"[{'id': 16, 'name': 'Animation'}]"
93983350,257907857,54.22087794,155,7.29261722,Movie 1431,"[{'id': 35, 'name': 'Comedy'}]"
167091374,365240430,19.30710945,133,3.415045143,Movie 1432,"[{'id': 35, 'name': 'Comedy'}]"
72240343,60862319,43.38736213,85,4.987249814,Movie 1433,"[{'id': 12, 'name': 'Adventure'}]"
43955157,131313984,7.081087797,119,4.69499236,Movie 1434,[]
194583172,353768094,23.16853419,172,6.330958379,Movie 1435,"[{'id': 28, 'name': 'Action'}]"
199663479,295431216,36.96400684,173,7.38249759,Movie 1436,"[{'id': 18, 'name': 'Drama'}]"
118855520,255276033,44.42610252,81,6.197258608,Movie 1437,"[{'id': 35, 'name': 'Comedy'}]"
86518073,66812135,97.77212956,152,8.586155958,Movie 1438,"[{'id': 35, 'name': 'Comedy'}]"
134930531,282186509,80.97869892,81,8.708655833,Movie 1439,[]
172123438,300456952,74.00358449,172,5.168791971,Movie 1440,"[{'id': 35, 'name': 'Comedy'}]"
53673683,81406079,54.16709016,176,7.666082258,Movie 1441,[]
159973394,461131315,84.1597783,153,7.4328083,Movie 1442,"[{'id': 28, 'name': 'Action'}]"
140921122,254552768,34.59296073,177,8.35778755,Movie 1443,"[{'id': 27, 'name': 'Horror'}]"
125681459,131688240,71.18101216,134,5.687661841,Movie 1444,"[{'id': 16, 'name': 'Animation'}]"
146633104,241564651,99.38461356,151,6.182839123,Movie 1445,"[{'id': 10749, 'name': 'Romance'}]"
77176890,215977096,32.14826198,139,5.494645881,Movie 1446,"[{'id': 12, 'name': 'Adventure'}]"
148501420,139626778,67.72773595,176,8.102261516,Movie 1447,"[{'id': 18, 'name': 'Drama'}]"
128440874,132922509,84.58717155,85,4.378213892,Movie 1448,"[{'id': 10749, 'name': 'Romance'}]"
94389281,50269269,91.66495075,98,4.438254469,Movie 1449,"[{'id': 12, 'name': 'Adventure'}]"
90817241,48630373,72.0753364,175,5.235630621,Movie 1450,"[{'id': 10749, 'name': 'Romance'}]"
158785537,408631255,29.07718442,106,4.382056993,Movie 1451,"[{'id': 27, 'name': 'Horror'}]"
190400564,443691675,33.30193301,80,6.366041018,Movie 1452,"[{'id': 18, 'name': 'Drama'}]"
137939592,191405342,3.05504518,112,3.806940639,Movie 1453,"[{'id': 53, 'name': 'Thriller'}]"
55278856,124144032,76.32771179,119,4.921117316,Movie 1454,[]
168676199,250992683,5.231221,111,8.480668191,Movie 1455,[]
175756880,506573859,86.60058311,148,5.455352881,Movie 1456,"[{'id': 27, 'name': 'Horror'}]"
163322048,476513585,12.74740083,96,7.489402299,Movie 1457,"[{'id': 878, 'name': 'Science Fiction'}]"
75842172,112396918,18.0157747,87,3.68077315,Movie 1458,"[{'id': 35, 'name': 'Comedy'}]"
4875754,12850316,48.17612061,136,4.485387049,Movie 1459,"[{'id': 18, 'name': 'Drama'}]"
154699943,376342048,74.0501611,121,7.844073727,Movie 1460,"[{'id': 878, 'name': 'Science Fiction'}]"
96268888,122742817,14.76121831,177,7.577957618,Movie 1461,"[{'id': 10749, 'name': 'Romance'}]"
58696034,63397561,44.56703643,88,5.316935512,Movie 1462,"[{'id': 878, 'name': 'Science Fiction'}]"
29356738,48309055,48.80227617,166,8.726381412,Movie 1463,[]
66564145,163306616,22.01627853,114,8.463858095,Movie 1464,"[{'id': 16, 'name': 'Animation'}]"
11047595,32042659,12.44027929,150,8.773804495,Movie 1465,"[{'id': 18, 'name': 'Drama'}]"
31908587,76866116,83.80567138,158,5.567488141,Movie 1466,"[{'id': 10749, 'name': 'Romance'}]"
130705394,344803111,50.74409933,132,4.184841502,Movie 1467,"[{'id': 16, 'name': 'Animation'}]"
96112669,192961634,2.423742362,133,6.759951835,Movie 1468,"[{'id': 18, 'name': 'Drama'}]"
23564965,60998373,80.49514883,163,7.10863895,Movie 1469,[]
120102305,295578035,98.09858674,104,3.752650707,Movie 1470,"[{'id': 10749, 'name': 'Romance'}]"
175348811,252934321,60.98669335,146,7.718898206,Movie 1471,"[{'id': 53, 'name': 'Thriller'}]"
10004644,18808488,50.86713032,141,3.108361319,Movie 1472,"[{'id': 18, 'name': 'Drama'}]"
125906539,316262470,87.96317044,134,5.896370325,Movie 1473,"[{'id': 16, 'name': 'Animation'}]"
182735418,112408200,95.29916218,125,4.986097557,Movie 1474,"[{'id': 878, 'name': 'Science Fiction'}]"
106650992,268781638,75.69915467,103,7.441818359,Movie 1475,"[{'id': 878, 'name': 'Science Fiction'}]"
51760636,48899324,45.09984004,177,4.876564365,Movie 1476,"[{'id': 12, 'name': 'Adventure'}]"
172856912,308845007,59.62991853,125,7.960842677,Movie 1477,"[{'id': 12, 'name': 'Adventure'}]"
55706505,140418752,70.39260114,101,6.569720933,Movie 1478,"[{'id': 16, 'name': 'Animation'}]"
14143608,16046668,20.23308353,90,7.763360171,Movie 1479,[]
37532022,41830136,45.27290219,127,8.936043827,Movie 1480,"[{'id': 12, 'name': 'Adventure'}]"
92485680,139367688,83.15230521,87,7.074950074,Movie 1481,"[{'id': 28, 'name': 'Action'}]"
104960587,287235876,65.8178095,118,8.909701898,Movie 1482,"[{'id': 53, 'name': 'Thriller'}]"
180963197,90681916,41.70920265,114,3.173017962,Movie 1483,"[{'id': 28, 'name': 'Action'}]"
89780367,247206446,66.67289087,128,5.028839931,Movie 1484,"[{'id': 28, 'name': 'Action'}]"
37045138,32767075,12.7040188,125,3.647119587,Movie 1485,"[{'id': 28, 'name': 'Action'}]"
193091911,574490131,40.74826345,117,4.573829588,Movie 1486,"[{'id': 35, 'name': 'Comedy'}]"
60912158,175860556,79.51972526,87,8.033327395,Movie 1487,"[{'id': 10749, 'name': 'Romance'}]"
39808656,69135214,22.83036993,133,3.193939592,Movie 1488,"[{'id': 878, 'name': 'Science Fiction'}]"
146098454,260318315,19.41018925,116,6.121097614,Movie 1489,"[{'id': 27, 'name': 'Horror'}]"
158210084,269569945,95.13104733,170,6.402772245,Movie 1490,"[{'id': 10749, 'name': 'Romance'}]"
21515189,44936819,21.77986533,171,6.36690688,Movie 1491,"[{'id': 18, 'name': 'Drama'}]"
53534223,38908901,26.83093939,119,5.851782443,Movie 1492,"[{'id': 12, 'name': 'Adventure'}]"
158606597,92236852,96.99197795,113,7.743617789,Movie 1493,"[{'id': 10749, 'name': 'Romance'}]"
186013447,119840525,73.73614846,175,3.801258537,Movie 1494,"[{'id': 18, 'name': 'Drama'}]"
122821649,197855036,70.26005677,158,4.863462093,Movie 1495,"[{'id': 16, 'name': 'Animation'}]"
94050123,111813355,85.439712,96,6.694356321,Movie 1496,"[{'id': 878, 'name': 'Science Fiction'}]"
145780942,299594254,12.46648514,112,7.145708198,Movie 1497,"[{'id': 27, 'name': 'Horror'}]"
25374842,75645086,70.88966742,126,5.424890591,Movie 1498,[]
29172140,42760754,50.86517232,131,8.25222758,Movie 1499,"[{'id': 28, 'name': 'Action'}]"
193919065,375156431,83.08591339,159,5.49296038,Movie 1500,"[{'id': 12, 'name': 'Adventure'}]"
170336878,262150114,51.30603015,172,5.416656806,Movie 1501,"[{'id': 10749, 'name': 'Romance'}]"
190689119,499258279,62.40389407,88,3.217243569,Movie 1502,"[{'id': 12, 'name': 'Adventure'}]"
78632265,216678362,48.29647051,112,6.306848017,Movie 1503,"[{'id': 12, 'name': 'Adventure'}]"
111654479,300728948,48.33773343,139,7.252085031,Movie 1504,"[{'id': 16, 'name': 'Animation'}]"
24387092,71598809,77.02902783,172,3.686628981,Movie 1505,"[{'id': 27, 'name': 'Horror'}]"
154373781,87807492,63.22807366,156,4.832596597,Movie 1506,"[{'id': 878, 'name': 'Science Fiction'}]"
174895929,454649034,63.69305696,100,7.687541723,Movie 1507,"[{'id': 16, 'name': 'Animation'}]"
2524102,6005925,45.5779659,137,5.195516612,Movie 1508,[]
146796877,157327501,53.57984014,164,4.449614772,Movie 1509,"[{'id': 878, 'name': 'Science Fiction'}]"
43607220,126059761,74.82604895,148,7.033203981,Movie 1510,"[{'id': 878, 'name': 'Science Fiction'}]"
187932742,163585081,82.76815099,89,4.180552666,Movie 1511,"[{'id': 12, 'name': 'Adventure'}]"
22900146,50354554,69.95957881,85,8.373917517,Movie 1512,"[{'id': 53, 'name': 'Thriller'}]"
145131569,154162459,92.4832259,92,3.633590376,Movie 1513,"[{'id': 12, 'name': 'Adventure'}]"
30061846,47451169,82.21208473,144,7.239298814,Movie 1514,"[{'id': 16, 'name': 'Animation'}]"
195741724,449794857,56.62451519,99,5.997292208,Movie 1515,"[{'id': 878, 'name': 'Science Fiction'}]"
158686353,302823008,67.46920119,136,8.219577374,Movie 1516,"[{'id': 27, 'name': 'Horror'}]"
138651110,217509563,92.70451942,125,3.757170546,Movie 1517,"[{'id': 10749, 'name': 'Romance'}]"
76779042,101029401,62.29763638,87,7.067369511,Movie 1518,"[{'id': 10749, 'name': 'Romance'}]"
29348817,76281952,82.65588785,89,6.432327835,Movie 1519,[]
97355770,83680777,69.19223986,152,5.880540853,Movie 1520,"[{'id': 27, 'name': 'Horror'}]"
71503913,112637053,55.64169974,146,5.948443581,Movie 1521,"[{'id': 35, 'name': 'Comedy'}]"
84952230,234416667,24.94198135,90,7.331861771,Movie 1522,"[{'id': 16, 'name': 'Animation'}]"
159946576,418200136,43.17375443,91,8.62644993,Movie 1523,[]
109092941,163896260,96.80653966,89,3.547509955,Movie 1524,"[{'id': 53, 'name': 'Thriller'}]"
146040542,351632168,66.11877294,104,3.117015886,Movie 1525,"[{'id': 53, 'name': 'Thriller'}]"
183574050,469564443,56.87514265,128,7.834228755,Movie 1526,[]
188096876,512040806,93.36270593,128,3.649016325,Movie 1527,"[{'id': 28, 'name': 'Action'}]"
63076001,117401116,59.06466632,168,8.920180776,Movie 1528,"[{'id': 16, 'name': 'Animation'}]"
43942594,44432651,53.08216932,90,6.716089494,Movie 1529,"[{'id': 53, 'name': 'Thriller'}]"
38747492,44105211,76.17177466,141,6.905198372,Movie 1530,"[{'id': 16, 'name': 'Animation'}]"
130987754,162324830,71.55389628,115,4.193350218,Movie 1531,"[{'id': 35, 'name': 'Comedy'}]"
118574567,235311963,20.12284083,118,4.441873862,Movie 1532,"[{'id': 35, 'name': 'Comedy'}]"
16170521,9411632,47.65951918,132,6.956101819,Movie 1533,"[{'id': 53, 'name': 'Thriller'}]"
161059574,336631609,47.77902884,169,8.458361028,Movie 1534,"[{'id': 27, 'name': 'Horror'}]"
127639062,180084114,38.44422701,157,8.894343327,Movie 1535,"[{'id': 16, 'name': 'Animation'}]"
13267883,16427025,52.21205473,135,4.18818568,Movie 1536,"[{'id': 878, 'name': 'Science Fiction'}]"
43639398,117771451,41.89763237,80,3.804717736,Movie 1537,"[{'id': 16, 'name': 'Animation'}]"
12984398,21424334,20.73520346,135,3.338408147,Movie 1538,"[{'id': 27, 'name': 'Horror'}]"
170613808,125850309,41.82428224,83,8.209782109,Movie 1539,"[{'id': 878, 'name': 'Science Fiction'}]"
165933123,425928244,8.15541781,109,4.768289081,Movie 1540,"[{'id': 10749, 'name': 'Romance'}]"
175904668,108903132,58.00280041,91,3.010872203,Movie 1541,"[{'id': 16, 'name': 'Animation'}]"
158432789,367068660,85.51180035,114,4.342908516,Movie 1542,"[{'id': 18, 'name': 'Drama'}]"
27854296,67818680,72.80342135,156,5.042646481,Movie 1543,[]
4828433,6670511,36.67900997,131,8.945917017,Movie 1544,"[{'id': 53, 'name': 'Thriller'}]"
87621344,224483223,9.620049352,110,6.141249563,Movie 1545,"[{'id': 27, 'name': 'Horror'}]"
48149071,86145838,21.01279052,166,4.228283686,Movie 1546,[]
8152747,13519163,55.00354371,147,5.008910068,Movie 1547,"[{'id': 18, 'name': 'Drama'}]"
196246973,120399127,21.49865125,131,4.981846125,Movie 1548,"[{'id': 16, 'name': 'Animation'}]"
183562241,224877142,54.85333802,159,3.118354479,Movie 1549,"[{'id': 18, 'name': 'Drama'}]"
105800566,299153737,23.92830345,86,3.811098325,Movie 1550,[]
105981218,156805561,85.04346308,101,7.171178758,Movie 1551,"[{'id': 28, 'name': 'Action'}]"
92351453,172397195,40.32987581,172,3.721505919,Movie 1552,"[{'id': 10749, 'name': 'Romance'}]"
2020154,3696991,25.30951197,154,4.38440566,Movie 1553,"[{'id': 27, 'name': 'Horror'}]"
125284044,247571008,81.42029184,135,5.10442379,Movie 1554,"[{'id': 18, 'name': 'Drama'}]"
39499601,25806171,34.94105752,176,7.546409667,Movie 1555,"[{'id': 10749, 'name': 'Romance'}]"
7733215,10868574,12.0372811,137,6.494405789,Movie 1556,"[{'id': 12, 'name': 'Adventure'}]"
33339834,76942358,57.47053965,172,7.13399991,Movie 1557,"[{'id': 27, 'name': 'Horror'}]"
41739629,41798090,58.57485624,143,6.402073953,Movie 1558,"[{'id': 18, 'name': 'Drama'}]"
165118515,166595655,71.75487185,91,7.101554551,Movie 1559,"[{'id': 27, 'name': 'Horror'}]"
74823165,39299110,24.78172389,86,3.017052922,Movie 1560,"[{'id': 878, 'name': 'Science Fiction'}]"
112855600,179858513,44.93336257,134,8.585388866,Movie 1561,"[{'id': 28, 'name': 'Action'}]"
116667420,315799566,28.95442399,141,3.665521385,Movie 1562,"[{'id': 12, 'name': 'Adventure'}]"
162476925,102320226,9.014419875,169,5.437494576,Movie 1563,"[{'id': 12, 'name': 'Adventure'}]"
183001908,178938675,87.78476887,152,7.626230221,Movie 1564,"[{'id': 27, 'name': 'Horror'}]"
182596907,232849647,73.15811064,177,5.611384308,Movie 1565,"[{'id': 18, 'name': 'Drama'}]"
11760888,27394775,30.84484289,156,8.68105531,Movie 1566,"[{'id': 27, 'name': 'Horror'}]"
79414095,166895787,60.33792629,134,5.805533691,Movie 1567,"[{'id': 35, 'name': 'Comedy'}]"
94144811,144969806,20.92511503,115,8.249636434,Movie 1568,"[{'id': 10749, 'name': 'Romance'}]"
101018552,242209388,89.13342556,168,7.86496868,Movie 1569,"[{'id': 16, 'name': 'Animation'}]"
79483721,160881213,12.37572799,103,8.885917817,Movie 1570,"[{'id': 12, 'name': 'Adventure'}]"
126410205,346376855,1.379877405,123,8.559286685,Movie 1571,"[{'id': 18, 'name': 'Drama'}]"
184681944,470027897,50.69881158,96,8.388743008,Movie 1572,[]
103522878,117191419,58.72965452,81,7.389626043,Movie 1573,"[{'id': 12, 'name': 'Adventure'}]"
97719187,115171486,58.31756671,92,5.201988884,Movie 1574,"[{'id': 12, 'name': 'Adventure'}]"
193293440,157223181,6.396680816,110,3.636752511,Movie 1575,"[{'id': 878, 'name': 'Science Fiction'}]"
15372528,20636263,32.09033688,172,7.131870314,Movie 1576,"[{'id': 12, 'name': 'Adventure'}]"
129036268,386961676,50.42069574,107,8.871924488,Movie 1577,"[{'id': 10749, 'name': 'Romance'}]"
181913293,275485474,22.44133938,139,7.359626624,Movie 1578,"[{'id': 878, 'name': 'Science Fiction'}]"
160940253,169183787,87.38996266,106,8.572376216,Movie 1579,"[{'id': 16, 'name': 'Animation'}]"
174180913,419115368,9.623819657,94,7.825828278,Movie 1580,"[{'id': 28, 'name': 'Action'}]"
199891843,371034743,49.25105973,174,3.978688051,Movie 1581,"[{'id': 35, 'name': 'Comedy'}]"
121488081,106181023,69.45018969,158,4.495222624,Movie 1582,"[{'id': 10749, 'name': 'Romance'}]"
199031293,288938545,26.91335891,112,5.051193611,Movie 1583,"[{'id': 18, 'name': 'Drama'}]"
115282788,177094454,62.79983296,99,4.009562666,Movie 1584,"[{'id': 16, 'name': 'Animation'}]"
181788888,433489101,83.10912986,121,6.489907996,Movie 1585,"[{'id': 878, 'name': 'Science Fiction'}]"
118105071,65156019,19.84336053,91,8.852703145,Movie 1586,"[{'id': 28, 'name': 'Action'}]"
77767936,91186724,91.80483859,152,7.568753001,Movie 1587,"[{'id': 18, 'name': 'Drama'}]"
152780276,274086402,55.80229473,102,5.540320494,Movie 1588,"[{'id': 16, 'name': 'Animation'}]"
194705934,228218107,30.62396843,151,3.027026886,Movie 1589,"[{'id': 27, 'name': 'Horror'}]"
41057648,85033883,43.65496926,175,4.879656067,Movie 1590,"[{'id': 878, 'name': 'Science Fiction'}]"
72425912,123462185,31.90699649,93,6.160555726,Movie 1591,"[{'id': 35, 'name': 'Comedy'}]"
133086923,186890723,72.78600483,170,4.945505243,Movie 1592,"[{'id': 10749, 'name': 'Romance'}]"
82242298,236283895,79.83376568,104,3.666209538,Movie 1593,"[{'id': 35, 'name': 'Comedy'}]"
54520377,113424124,83.46080184,156,5.656589741,Movie 1594,"[{'id': 28, 'name': 'Action'}]"
157100668,129585024,98.59105671,164,4.519516902,Movie 1595,"[{'id': 16, 'name': 'Animation'}]"
39580196,75211445,79.33714496,110,8.455394259,Movie 1596,[]
116581866,285838873,60.537023,133,3.610527171,Movie 1597,"[{'id': 53, 'name': 'Thriller'}]"
112902075,256425929,34.58280954,84,3.294915772,Movie 1598,"[{'id': 27, 'name': 'Horror'}]"
183883013,171052221,54.91494942,92,3.031885015,Movie 1599,"[{'id': 35, 'name': 'Comedy'}]"
193545574,567291754,5.065749106,107,4.968418107,Movie 1600,"[{'id': 10749, 'name': 'Romance'}]"
18687991,30312558,74.73768248,122,6.962321029,Movie 1601,"[{'id': 18, 'name': 'Drama'}]"
40509310,36359637,45.14959896,168,7.382482517,Movie 1602,"[{'id': 12, 'name': 'Adventure'}]"
32061293,30473918,2.982299743,178,5.7195701,Movie 1603,"[{'id': 53, 'name': 'Thriller'}]"
165490583,123387706,7.18818721,126,7.105971903,Movie 1604,[]
129425994,324703321,39.35917992,150,5.159484217,Movie 1605,"[{'id': 28, 'name': 'Action'}]"
124368509,100126131,58.75873038,117,7.00683732,Movie 1606,"[{'id': 12, 'name': 'Adventure'}]"
181534424,147553565,46.95619095,175,3.243575912,Movie 1607,"[{'id': 35, 'name': 'Comedy'}]"
11679043,30671257,62.30122741,146,5.344517907,Movie 1608,"[{'id': 28, 'name': 'Action'}]"
190716026,259661816,48.54913162,141,7.745098066,Movie 1609,"[{'id': 27, 'name': 'Horror'}]"
115161223,66464696,66.5086807,118,7.818036183,Movie 1610,"[{'id': 10749, 'name': 'Romance'}]"
23470291,14780139,22.6934804,116,7.296892673,Movie 1611,"[{'id': 10749, 'name': 'Romance'}]"
109773212,93902872,12.17147553,165,4.225431723,Movie 1612,"[{'id': 18, 'name': 'Drama'}]"
106856574,110434492,60.04696151,87,4.483230714,Movie 1613,"[{'id': 53, 'name': 'Thriller'}]"
185980789,402251429,48.98426218,160,8.976532364,Movie 1614,"[{'id': 16, 'name': 'Animation'}]"
195290548,174456112,3.65989775,131,3.620268043,Movie 1615,"[{'id': 878, 'name': 'Science Fiction'}]"
78921522,62915130,38.66770666,170,4.083976193,Movie 1616,"[{'id': 12, 'name': 'Adventure'}]"
55496748,133846937,11.50643296,112,3.780157534,Movie 1617,"[{'id': 10749, 'name': 'Romance'}]"
186412937,405939934,53.60432634,160,4.965929782,Movie 1618,"[{'id': 28, 'name': 'Action'}]"
40043896,63602142,40.18199029,121,4.261055011,Movie 1619,"[{'id': 53, 'name': 'Thriller'}]"
142674713,267268891,61.7020392,155,5.986127757,Movie 1620,"[{'id': 12, 'name': 'Adventure'}]"
158762472,203209621,80.75461966,106,5.856124241,Movie 1621,"[{'id': 16, 'name': 'Animation'}]"
85912633,146588520,30.6671997,87,8.409033717,Movie 1622,"[{'id': 27, 'name': 'Horror'}]"
128064322,226248884,96.24810831,102,3.208439685,Movie 1623,"[{'id': 35, 'name': 'Comedy'}]"
59865527,87888171,54.02781556,143,4.91927746,Movie 1624,"[{'id': 16, 'name': 'Animation'}]"
162599237,449819492,62.21078908,172,6.579947352,Movie 1625,"[{'id': 18, 'name': 'Drama'}]"
21521013,11624675,68.38656495,99,6.628810571,Movie 1626,"[{'id': 878, 'name': 'Science Fiction'}]"
136732270,335736265,67.00642146,95,5.880757374,Movie 1627,"[{'id': 878, 'name': 'Science Fiction'}]"
124798230,101206007,51.58610356,96,7.893993245,Movie 1628,"[{'id': 27, 'name': 'Horror'}]"
38735088,96600211,43.44766482,159,3.376333028,Movie 1629,"[{'id': 35, 'name': 'Comedy'}]"
79427656,162014927,6.324414454,98,7.892926593,Movie 1630,"[{'id': 53, 'name': 'Thriller'}]"
150353491,392151257,3.186498685,87,5.968525443,Movie 1631,"[{'id': 53, 'name': 'Thriller'}]"
108509488,80707817,36.43815826,117,3.80256417,Movie 1632,"[{'id': 12, 'name': 'Adventure'}]"
44951994,85294232,34.03242817,117,8.314211481,Movie 1633,"[{'id': 35, 'name': 'Comedy'}]"
92233769,161659943,39.38182033,132,6.895372677,Movie 1634,"[{'id': 16, 'name': 'Animation'}]"
66489314,150630407,14.69845189,172,3.981274121,Movie 1635,[]
36383985,66791041,74.07865878,179,3.20189834,Movie 1636,"[{'id': 10749, 'name': 'Romance'}]"
37595773,69621221,85.83947706,169,3.84665789,Movie 1637,"[{'id': 35, 'name': 'Comedy'}]"
125106967,196917097,93.9327489,110,6.652787761,Movie 1638,"[{'id': 28, 'name': 'Action'}]"
97362498,123853476,49.74386805,123,4.075777412,Movie 1639,"[{'id': 28, 'name': 'Action'}]"
15315679,26123354,70.38570421,139,4.354578449,Movie 1640,"[{'id': 53, 'name': 'Thriller'}]"
112156962,89302838,85.69956122,155,3.150838355,Movie 1641,[]
159658533,463613789,42.41082,96,7.337584033,Movie 1642,"[{'id': 10749, 'name': 'Romance'}]"
156982967,358867286,31.63186669,158,7.862186399,Movie 1643,"[{'id': 53, 'name': 'Thriller'}]"
159803950,460421993,93.73573103,152,7.781089061,Movie 1644,"[{'id': 10749, 'name': 'Romance'}]"
150744728,160817257,52.05197856,118,3.765408908,Movie 1645,"[{'id': 10749, 'name': 'Romance'}]"
131738504,355476928,50.22813477,121,8.419806764,Movie 1646,"[{'id': 27, 'name': 'Horror'}]"
86561923,218307002,18.66319356,127,7.033672977,Movie 1647,"[{'id': 12, 'name': 'Adventure'}]"
76532173,167825950,11.70734644,91,8.385171734,Movie 1648,"[{'id': 35, 'name': 'Comedy'}]"
125497505,258847761,84.36857939,175,5.682963027,Movie 1649,"[{'id': 53, 'name': 'Thriller'}]"
86607690,111842933,61.79918444,168,5.621729167,Movie 1650,"[{'id': 18, 'name': 'Drama'}]"
11569320,29397954,33.25663382,97,7.707219112,Movie 1651,"[{'id': 878, 'name': 'Science Fiction'}]"
70448631,123552009,19.98188552,158,3.559787133,Movie 1652,"[{'id': 28, 'name': 'Action'}]"
68001666,46052696,55.99423074,175,6.12524422,Movie 1653,"[{'id': 53, 'name': 'Thriller'}]"
99609786,127715474,58.80800964,85,8.018305414,Movie 1654,"[{'id': 16, 'name': 'Animation'}]"
20391451,57875887,21.49236652,122,7.981155378,Movie 1655,"[{'id': 18, 'name': 'Drama'}]"
169263196,444603747,85.28916904,114,8.736797138,Movie 1656,"[{'id': 16, 'name': 'Animation'}]"
60047560,177426383,9.342172249,177,7.189635561,Movie 1657,"[{'id': 16, 'name': 'Animation'}]"
191596290,396601150,36.25321543,133,4.246623777,Movie 1658,"[{'id': 53, 'name': 'Thriller'}]"
78960088,88338586,68.35805696,141,3.121681889,Movie 1659,"[{'id': 10749, 'name': 'Romance'}]"
171482401,155540989,28.13791602,148,5.876494792,Movie 1660,"[{'id': 16, 'name': 'Animation'}]"
153137897,148128159,82.93984428,161,6.082223194,Movie 1661,[]
72087566,39611335,74.24691483,95,4.441575507,Movie 1662,"[{'id': 16, 'name': 'Animation'}]"
130888295,193283435,79.11326161,87,3.748184683,Movie 1663,"[{'id': 16, 'name': 'Animation'}]"
106169850,103894545,12.79154705,168,6.517248997,Movie 1664,"[{'id': 10749, 'name': 'Romance'}]"
135823137,207692408,14.91416567,175,7.585534044,Movie 1665,"[{'id': 16, 'name': 'Animation'}]"
144680471,410528822,29.36090004,169,8.958924622,Movie 1666,"[{'id': 878, 'name': 'Science Fiction'}]"
12377787,19511731,52.28963935,165,7.549815703,Movie 1667,"[{'id': 10749, 'name': 'Romance'}]"
